product,series_id,speed_rpm,event_index,time_s,thump_level_est_dba,event_energy_est_dba,raw_peak_est_dba,raw_low_band_dbfs,local_background_est_dba,exhaust_ratio_db,wav
东德基准,DD_BASE_260707_800,800,51,46.86,70.5497920180338,56.61354840345041,72.3003768887694,-44.91381691395176,67.50843492925924,21.169145508186638,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,52,47.14,78.98742698747404,75.10277085936508,79.24353189429871,-37.97066190842245,66.82244457814858,13.367138114672692,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,53,48.12,75.99480422751593,73.95169344780149,76.59690690643973,-40.61728689628144,67.71819562017569,17.9647313875039,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,54,49.5,86.16048640640403,82.74421905767514,86.20382096565284,-31.010372837068335,66.17267242721753,6.747396526145412,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
东德基准,DD_BASE_260707_800,800,55,50.5,75.27060253358297,70.44227196826421,75.27060253358297,-41.9435912691382,-282.7858061972788,18.491972947742973,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,1,0.44,71.74462928669752,65.78496579527548,71.74462928669752,-45.46956451602366,-282.7858061972788,22.287195292882128,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,2,1.24,70.55875684143885,66.05406607825596,71.15688110523473,-46.05731269748644,62.25132183983132,24.439936589450664,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,3,2.2,74.41039289137922,73.36682345212348,74.67494626976548,-42.539247532955685,62.39063104278579,19.560950071415277,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,4,3.18,66.61126321919542,62.88201505099637,68.00497648298546,-49.20921731973571,62.39063104278579,26.63711679679311,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,5,4.14,68.17891568440879,52.689585948069194,69.0049363606711,-48.209257442050074,61.390536275788925,24.32799355557549,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,6,4.82,79.01720809858108,75.49948523241062,79.11279326092493,-38.10140054179624,62.49115004420798,13.90762418624876,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,7,5.82,65.19219420289757,58.89158721808147,67.24040558729246,-49.97378821542871,62.99237909735055,24.397265145784555,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,8,6.94,67.42721428622573,53.22244712741883,68.60281007525944,-48.61138372746173,62.35300049526262,24.677398191720307,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,9,7.46,78.01248935783619,75.50056642477274,78.13620464270969,-39.07798916001148,62.620884323579034,13.675203350994984,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,10,8.44,67.02747590282426,63.1702356359702,68.41835477029947,-48.795839032421696,62.79650968956198,24.952914980686497,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,11,9.32,66.8084143936243,63.27716561755273,67.99498377515545,-49.21921002756573,61.780286943466294,24.830322351552972,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,12,10.2,75.01612483370371,73.60273380202563,75.24927990831206,-41.96491389440911,62.43182951627198,19.217476903977918,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,13,11.2,62.09522626942167,59.457777836543414,65.34335785907795,-51.870835943643215,62.558538661439414,29.597854513346082,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,14,12.32,66.69617492743305,52.865094245335186,67.94223574360942,-49.271958059111746,61.911640865078226,24.832091742445105,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,15,12.94,74.83011931059357,73.43247262386534,75.11606390250016,-42.09812990022101,63.158851791673726,17.65842329013858,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,16,13.92,67.156506193821,60.61851997825605,68.66426137825557,-48.549932424465595,63.33763763724143,22.172995748996883,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,17,14.6,69.1958560111152,53.69062766716651,70.26868368641118,-46.94551011630998,63.6707632320228,21.800273910225904,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,18,15.28,84.61176335608863,83.34539365274563,84.66365798228347,-32.5505358204377,65.41111727364756,8.695324157757632,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,19,16.24,70.73298718616233,62.683498966967754,72.2653729459858,-44.94882085673537,66.99752363559426,20.835100267408304,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,20,17.04,66.23567075274383,53.74206526943897,68.83409858676494,-48.38009521595623,65.36873374045712,25.68287900644824,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,21,17.72,80.78166750144528,80.36445532329144,80.89969301527796,-36.314500787443215,65.18272978902111,13.692617913148577,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,22,18.66,67.6937909279728,64.3827519028771,69.70083726439226,-47.51335653832891,65.38362373070544,23.260091517893603,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,23,19.14,66.02841396678602,60.627455358767826,68.25359437451738,-48.96059942820379,64.28421435521365,24.855337529959584,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,24,20.14,81.86450547471675,79.61723990738169,81.91966473140317,-35.29452907131799,62.93045523139453,11.70627925226907,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,25,21.18,70.7271444484839,65.81724752443984,71.46887476395707,-45.74531903876409,63.42790383586951,22.984801244234813,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,26,22.32,66.77041257933266,53.48232258084298,68.48574030438829,-48.72845349833288,63.62189699958844,25.916600467577975,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,27,22.66,84.93869404364668,82.96424769299776,84.97411853873294,-32.240075263988224,64.07161190638485,9.3089590392605,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,28,23.64,66.01057533123526,51.6455447447826,68.54330964070687,-48.6708841620143,64.9963659330999,25.035089513918273,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,29,24.82,67.61144759041954,53.48552809917877,68.86956285185218,-48.344630950868996,62.87504187430061,25.9932915873624,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,30,25.3,78.54384465229626,76.05502631228302,78.64069278712122,-38.57350101559995,62.075428206443945,14.789747659684124,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,31,26.28,67.1011650458745,61.07872694269517,68.39536524232116,-48.818828560400014,62.506494454977926,23.755662496529396,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,32,26.88,68.29290932826999,62.20544993713749,69.13751763404409,-48.076676168677075,61.61076577243283,24.08623409422914,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,33,27.94,77.42791332339053,74.82475586521812,77.55130967837142,-39.662884124349745,62.0249377851857,15.755711863174149,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,34,29.76,68.26554400282443,64.21902687963399,68.92090343126497,-48.293290371456195,60.38429597034566,25.386767995088864,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,35,30.66,75.2711246473599,73.0897754926347,75.43733630823996,-41.776857494481206,61.18326730365361,19.319079746371013,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,36,31.66,63.70855866844931,61.318456084148146,65.63723158133283,-51.57696222138835,61.18326730365361,28.49786134378473,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,37,32.18,66.72311346120365,60.890546133455985,67.62433088833434,-49.58986291438683,60.351964342821624,24.585687833607242,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,38,33.4,73.7678630922363,72.36562177753129,74.00100246164348,-43.21319134107768,61.18326730365361,18.695022570545746,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,39,34.4,62.0016181948991,60.09528082122464,64.7849136242146,-52.42928017850658,61.53508609189611,27.30416305493319,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,40,35.74,84.14975155332806,82.40061332561399,84.1858850288231,-33.028308773898075,63.36908506591754,8.900519573439773,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,41,36.76,69.42076028586368,59.82821080372412,70.54761024006515,-46.666583562656015,64.13717874222685,22.361334430220676,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,42,37.32,65.40790343165955,51.32641117000915,67.72535077823353,-49.488843024487636,63.89028676983749,24.4074294063833,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,43,37.72,66.14165152932287,52.32709889280021,68.08234326786715,-49.131850534854024,63.649794044325944,23.850168356821,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,44,38.16,85.03547244433719,82.35857170414823,85.06576301221467,-32.148430790506495,63.48585757221215,9.045168652426753,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,45,39.14,65.23358052372845,50.84813274922793,68.42632367869035,-48.78787012403081,65.59111063864799,24.990512358736584,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,46,40.16,67.45077571817419,52.94449180815617,68.59824956085353,-48.61594424186764,62.25672265019792,24.86578628316913,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,47,40.6,81.79454669323735,78.90580827592814,81.841238592427,-35.372955210294165,62.132485838105175,11.547777232408635,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,48,41.68,66.22932105470416,62.8861719207227,67.70671088499421,-49.50748291772696,62.30604461822334,25.88291976291385,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,49,42.82,66.35884005936285,52.45406098092326,67.69283084728873,-49.52136295543244,61.91658025245643,25.83131030964959,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,50,43.14,81.03883126567904,78.83423072552387,81.09563632124517,-36.118557481475996,62.23329152879924,12.928255061251566,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,51,45.14,66.34429754724229,52.40640817113869,67.43646316254214,-49.77773064017902,60.90686030646391,27.679577997390364,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,52,45.76,76.6361234899524,74.09561470246089,76.76752525439008,-40.44666854833109,61.51015888263533,17.642972810360014,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,53,47.96,67.77782924730164,52.198159762348055,68.69573293931188,-48.51846086340929,61.49498962598567,25.22263430708193,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,54,48.4,77.58258825823197,75.20869682355395,77.68481834675922,-39.52937545596195,61.35174782569523,14.977538044276578,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,55,50.44,65.8474057563243,51.83231165357462,66.97562103923184,-50.23857276348933,60.569795253685484,26.48704913753348,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,56,51.14,74.14404471569263,71.96136386003971,74.33487972789763,-42.87931407482354,60.66854907144812,19.16065066556922,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,57,53.3,66.89531767265443,52.30095218574807,67.7718328329778,-49.442360969743376,60.390694907886235,25.007613708787982,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,58,53.98,71.48117938182665,70.3829246203826,71.83814987128181,-45.37604393143936,60.809367148825864,20.74607049013059,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,59,54.94,68.4805965278723,65.09579862970301,69.16599165386326,-48.04820214885791,60.809367148825864,23.23787044282396,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,60,56.12,66.82886869843092,52.19915381381924,68.06811809038706,-49.1460757123341,62.016961482801484,23.163300005577042,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,61,56.6,78.02174577394595,75.4003358578479,78.12937086078927,-39.084822941931904,62.016961482801484,13.424755076833062,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,62,58.78,65.09246789524207,52.17733690873243,66.93448227700463,-50.27971152571653,62.32106643775417,26.23335463398308,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,63,59.24,77.33282598467696,75.17586294767659,77.47271442076305,-39.74147938195811,62.48293298205566,15.481197073875258,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,64,60.22,67.3810429957001,62.51893281783178,68.63654641615557,-48.5776473865656,62.63424315672022,25.17798170218709,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,65,61.42,68.40797693499356,52.944506343084115,69.36448376398806,-47.84971003873311,62.32404213852554,23.278485015875525,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,66,61.96,77.99736599316537,74.03289293195505,78.11452977919524,-39.09966402352593,62.36617044428882,15.017360382042057,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,67,62.94,68.59738586598439,65.25167192234292,69.52366171652878,-47.69053208619239,62.35831259122557,23.396134515091486,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,68,64.1,67.88208346377147,52.534430211052964,68.77173955798767,-48.44245424473349,61.44888094297481,24.748113524793432,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,69,64.72,73.37981625355567,72.20521298560541,73.6755145170907,-43.538679285630465,61.85914886580663,19.490048880898353,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,70,65.68,67.44088628181495,63.81259758111633,68.501378529078,-48.71281527364317,61.85914886580663,23.966569469075537,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,71,67.04,85.53068190338577,82.93479529143758,85.56167737643256,-31.652516426288607,64.0813284326905,8.053522357561295,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,72,68.0,61.301606509480244,51.533161059857775,66.88583006526099,-50.32836373746018,65.48066435207507,26.410318140823186,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,73,69.16,66.8164886834243,52.65612673911831,68.67106469971397,-48.5431291030072,64.0813284326905,24.030663369651315,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,74,69.48,82.31138140386379,79.9790958259125,82.3749892964616,-34.83920450625956,64.00049112591269,11.969743619063216,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,75,70.44,67.56345139839291,61.991372103317616,69.2642938410441,-47.94989996167708,64.37038941473199,25.738916092206285,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
富瑞初始,FR_INIT_260709_800,800,76,71.92,79.98065612123892,77.99010267972446,80.05545361625636,-37.158740186464804,62.37913596643237,13.509246743924116,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\富瑞自研_800rpm_800.wav
东德基准,DD_BASE_260707_900,900,1,0.3,73.52534345990792,71.1513927169485,73.52534345990792,-43.688850342813254,-282.7858061972788,17.66304011489663,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
东德基准,DD_BASE_260707_900,900,2,1.16,67.05005538062346,62.0155780740079,67.58774503854701,-49.62644876417415,58.24914732767311,24.31960339765933,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
东德基准,DD_BASE_260707_900,900,3,2.52,71.77895135526323,67.8657899793096,72.03672261876005,-45.177471183961124,59.64297634832502,19.540699457137485,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
东德基准,DD_BASE_260707_900,900,4,3.4,65.75285340198276,62.57292000247972,66.94559808861703,-50.26859571410414,60.75049792488848,25.494798390546958,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
东德基准,DD_BASE_260707_900,900,5,4.56,79.75428633895598,76.99153533058552,79.82280540462877,-37.3913883980924,61.76886212455944,12.222455110629348,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
东德基准,DD_BASE_260707_900,900,6,5.42,68.56825060113314,64.69556829903348,69.4381863665663,-47.77600743615486,62.02750551252244,23.205835596113083,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
东德基准,DD_BASE_260707_900,900,7,6.78,71.32705542743177,68.64930629195365,71.73933151350076,-45.474862289220404,61.308862404354805,20.997005183617446,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
东德基准,DD_BASE_260707_900,900,8,7.64,67.18476958458109,64.50588567961432,68.18319648745346,-49.03099731526771,61.308862404354805,24.688717898832294,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
东德基准,DD_BASE_260707_900,900,9,8.88,78.75323724817002,75.25560805626887,78.84278841695664,-38.37140538576453,61.94095924298803,14.120834248609206,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
东德基准,DD_BASE_260707_900,900,10,9.78,69.2097051997414,65.88776647757734,70.06663787915464,-47.14755592356653,62.59683846665068,22.877396452265685,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
东德基准,DD_BASE_260707_900,900,11,10.52,63.92509468373217,49.76488999612306,65.27604639183392,-51.938147410887254,59.546621492053106,27.07441496883376,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
东德基准,DD_BASE_260707_900,900,12,11.14,71.32916582964556,68.4387838756866,71.80837102723059,-45.40582277549058,61.9983434580771,21.925599860396364,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
东德基准,DD_BASE_260707_900,900,13,12.0,69.54665906537495,65.87325661426453,70.25399128118201,-46.96020252153915,62.023515498095364,22.66613076047878,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
东德基准,DD_BASE_260707_900,900,14,13.24,80.22680627714512,76.8690345003948,80.29706885788474,-36.91712494483644,62.35138279241763,13.885197836598447,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
东德基准,DD_BASE_260707_900,900,15,14.12,68.83729566789702,64.4815766320082,69.81929954561843,-47.394894257102735,62.88083448063486,24.408734345705447,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
东德基准,DD_BASE_260707_900,900,16,15.36,79.11695909222394,75.50682558650202,79.21135875325768,-38.00283504946349,62.53610565385305,15.732381011893143,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
东德基准,DD_BASE_260707_900,900,17,16.26,67.76491337927071,65.0821597606147,68.89787595398752,-48.31631784873365,62.508015249823,25.403594512149294,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_thump_loudness_quant\wav\东德竞品_900rpm_900.wav
