series_id,date,condition,short_label,speed_rpm,run,event_index,time_s,thump_level_est_dba,event_energy_est_dba,raw_peak_est_dba,background_est_dba,exhaust_ratio_db,wav,normalized_thump_peak_db,normalized_event_energy_db
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,4,3.28,88.6894322242822,85.61279744817398,89.00779401863488,77.50095180611234,-1.456245252042926,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,77.6113906172776,74.53475584116939
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,5,4.44,89.31606927049249,85.33796432036823,89.56493244470302,77.02285828066587,-1.6342258054869099,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,78.2380276634879,74.25992271336364
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,6,5.1,89.13288093447484,84.81143472031334,89.42134284338293,77.50095180611234,0.5799569044521782,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,78.05483932747025,73.73339311330875
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,7,6.26,90.27116518142635,86.6046568380333,90.44769684594769,76.4501130437823,-2.466980980816384,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,79.19312357442176,75.52661523102871
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,8,7.06,89.43726704939994,87.55021121693929,89.63280225192726,76.0698079078812,0.37173799619212744,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,78.35922544239534,76.4721696099347
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,9,8.18,89.13374845364487,83.23739344923612,89.36396551686127,76.49289744191378,-2.535938754319467,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,78.05570684664028,72.15935184223153
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,10,8.88,87.93914340409863,85.63477574376181,88.3113778694499,77.45691260882376,0.3927425700912224,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,76.86110179709404,74.55673413675721
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,11,10.1,90.1937293999754,85.55643808804922,90.37066839500369,76.38289170939814,-2.239613679564524,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,79.1156877929708,74.47839648104463
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,12,10.92,87.73399489131397,86.66834614755292,88.00905339173053,75.88865757657256,0.4437250164267681,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,76.65595328430938,75.59030454054833
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,13,12.14,87.86047072554744,82.44205317429484,88.16271943417954,76.43827293400422,-3.0759096499548484,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,76.78242911854285,71.36401156729025
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,14,12.82,89.12816310147113,86.77486401990491,89.35445982958277,76.41074240547896,0.7289604446935805,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,78.05012149446654,75.69682241290032
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,15,13.66,79.433738283029,64.79101092232193,80.45920567577016,73.68793173848731,7.338056332134158,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,68.35569667602441,53.71296931531734
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,16,14.18,85.28757787467049,78.87158344189612,85.95282502035596,77.47643361010185,-0.7229062792561507,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,74.2095362676659,67.79354183489153
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,17,14.84,90.41267575028806,87.63252116878867,90.55209136402217,75.54784106970988,2.0025594429878737,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,79.33463414328347,76.55447956178408
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,18,15.9,90.31229203273776,87.04786465701815,90.46877201186385,75.95751162294434,-1.5750109207185758,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,79.23425042573317,75.96982305001356
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,19,16.7,87.02822612436412,85.58428292333983,87.37302132848114,76.19953330080946,-0.5892919695299561,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,75.95018451735953,74.50624131633523
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,20,17.7,91.80620522310679,87.69081732855699,91.92103047515735,76.086275306128,-2.056641533070742,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,80.7281636161022,76.6127757215524
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,21,18.56,92.53943890648719,91.84660924221518,92.70687871302283,78.48417180994174,0.31773650733603276,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,81.4613972994826,80.76856763521059
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,22,19.5,91.2747111530542,87.81028646364373,91.40225212763016,76.0172919029227,-3.3672278347713096,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,80.1966695460496,76.73224485663914
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,23,20.54,87.74491141759721,84.06777344833,88.05336177749217,76.41405905794691,-2.5920758438062492,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,76.66686981059262,72.98973184132541
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,24,21.36,84.29480991601748,84.37136608152846,84.63012116263954,73.34018227552832,1.4921322798312637,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,73.21676830901289,73.29332447452387
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,25,22.36,90.296125863004,85.5846366528009,90.40915156051113,74.50669011934787,-2.496100712297636,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,79.2180842559994,74.5065950457963
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,26,23.06,83.24335760891339,79.26861120231968,84.03829941736572,76.27239991931047,0.21595326355561184,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,72.16531600190879,68.19056959531508
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,27,24.2,88.22782216501207,84.84017947253948,88.44807473707907,75.38978063675441,-1.4133714767227445,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,77.14978055800748,73.76213786553488
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,28,25.02,87.8633470263976,86.04100335772051,88.0757379222912,74.86349111009433,-1.0348995635672864,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,76.78530541939301,74.96296175071592
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,29,26.1,88.55084260258631,84.56865271232877,88.76746895239629,75.6388756958778,-1.1372032317662857,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,77.47280099558172,73.49061110532418
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,30,26.96,91.82702679513753,91.29283221353202,91.96760490123577,76.99883921518894,1.522426593120862,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,80.74898518813293,80.21479060652743
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,31,27.92,91.44873956108518,87.86534188680946,91.56380768362123,75.7381078125626,-2.5658391424020017,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,80.37069795408058,76.78730027980487
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,32,28.94,88.42231791422378,84.31688108116911,88.72028810658401,76.93603990162637,-1.634939462244425,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,77.34427630721919,73.23883947416452
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,33,29.76,85.68304566715173,83.69092595317214,85.94828407784738,73.6748608669631,1.3533478020203482,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,74.60500406014714,72.61288434616755
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,34,30.78,89.67843899647886,85.85639166926262,89.79954807236555,74.19305804407968,-2.042744448726822,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,78.60039738947427,74.77835006225803
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,35,31.6,86.59860454918383,85.05297152675939,86.81970518652537,73.77768070195515,-0.11340407461469226,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,75.52056294217924,73.9749299197548
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,36,32.6,89.18802627843678,85.13644750793972,89.34352248180265,74.80536113765244,-1.9880314237953627,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,78.10998467143219,74.05840590093513
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,37,33.46,91.8003376516314,90.66962639577412,91.9291739334721,76.58745375665995,-0.9934951116781718,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,80.7222960446268,79.59158478876952
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,38,34.4,91.82057304154998,88.86001088884724,91.90870739119985,74.9383236685544,-2.6446754561723047,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,80.74253143454538,77.78196928184265
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,39,35.44,87.23371089349429,83.50063245618534,87.56399906442557,76.21098863881389,-1.8043574908579707,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,76.1556692864897,72.42259084918075
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,40,36.24,86.57209899829002,85.14944819480456,86.81923438188679,74.24775882927685,0.752990165345576,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,75.49405739128542,74.07140658779997
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,41,37.28,88.85700688211037,85.8752091050193,89.01714823779916,74.60451549480368,-3.3215417620273584,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,77.77896527510578,74.7971674980147
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,42,39.08,90.02978374181858,85.90001418423667,90.18332345992408,75.59114405039463,-2.03493794807677,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,78.95174213481398,74.82197257723207
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,43,39.9,83.043524579631,82.72335314520126,83.81300393435387,75.91807003454859,2.8910257100824097,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,71.9654829726264,71.64531153819667
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,44,41.02,87.70847406739951,82.63387081906694,88.0294853007453,76.55732748345535,-2.0083546733326187,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,76.63043246039491,71.55582921206235
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,45,41.7,86.45335990726997,84.71156240544317,86.96177055362112,77.39434809474494,-2.1907985682027054,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,75.37531830026538,73.63352079843858
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,46,42.6,76.97901397353237,64.29833312618322,78.8159085384232,74.19278456197267,9.06098822494365,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,65.90097236652778,53.22029151917863
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,47,42.96,86.17310298173926,82.77430552878096,86.59289276923464,76.23716402726706,-1.543490181986435,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,75.09506137473467,71.69626392177636
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,48,43.74,88.16254162048054,86.81549757982856,88.43079932362723,76.20503976780702,-0.14577153507557483,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,77.08450001347595,75.73745597282397
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,49,44.44,79.24669367094889,64.83046072897736,80.46995479253616,74.37001967758069,4.152719209656247,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,68.1686520639443,53.752419121972764
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,50,44.96,89.46041952231954,83.47798179354453,89.75308680354638,77.89347352502915,-2.7515835172608725,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,78.38237791531495,72.39994018653994
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,51,45.64,88.56677172212113,84.53039399608255,88.9196403966709,77.842688564616,-0.8749871992302971,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,77.48873011511654,73.45235238907796
FR_0716_CYL_1125,2026-07-16,换26号嵌套油缸 + 老控制器,0716嵌套油缸,1125,1125rpm,52,47.0,87.43869756812734,84.13798676362217,87.43869756812734,-282.7858061972788,-1.882653844861892,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_CYL_1125.wav,76.36065596112275,73.05994515661757
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,1,0.72,76.60838581657845,73.2189147341422,76.60838581657845,-282.7858061972788,16.494207125038898,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,76.30123583181563,72.91176474937939
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,2,1.56,79.06328517643371,75.00238500713385,79.25179572048361,65.53339473657033,15.17080506222075,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,78.7561351916709,74.69523502237104
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,3,3.16,72.3675978584559,69.16131195335876,72.8817450006078,63.360238457399866,20.781785199090056,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,72.06044787369308,68.85416196859595
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,4,4.0,76.29927018772938,73.24607161405336,76.51458355489747,63.360238457399866,16.653685768032602,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,75.99212020296656,72.93892162929055
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,5,5.28,81.10902755052072,77.26493329531733,81.22980454469995,65.61155505332407,12.415241165439067,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,80.8018775657579,76.95778331055452
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,6,6.16,74.92800338158085,74.35752014735701,75.49054491709168,66.3360126379014,17.907995184789268,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,74.62085339681803,74.05037016259419
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,7,7.4,80.74148069993115,76.58957186537762,80.8515699872627,64.83624911022545,12.202337105274232,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,80.43433071516833,76.2824218806148
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,8,8.28,74.84901813918701,73.19231984148195,75.64272175172553,67.87065267524639,17.34127772901234,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,74.5418681544242,72.88516985671913
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,9,9.64,77.3716209277679,75.10999799691805,77.68391754667027,66.09653461243951,15.832662472470801,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,77.06447094300509,74.80284801215524
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,10,10.54,71.90554195350894,70.69531383773565,72.77517720675591,65.36314110281413,20.804988772473543,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,71.59839196874613,70.38816385297284
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,11,11.98,75.09059175372643,72.63928531902687,75.52190046270601,65.27806988799917,17.931644819671895,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,74.78344176896361,72.33213533426405
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,12,12.86,73.50818131885654,71.52806841465264,74.03739187730912,64.63391511772677,19.43594273641608,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,73.20103133409373,71.22091842988982
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,13,14.32,72.77913902566021,70.40767713402577,73.54531965649991,65.63332850926926,20.14872386931095,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,72.4719890408974,70.10052714926296
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,14,15.18,74.72818580269538,72.41217715744801,75.15576987235076,64.87610381996842,18.176773363040304,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,74.42103581793256,72.1050271726852
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,15,16.08,69.42889466563786,55.646156953438684,70.11254120695412,61.74567412896624,23.565833898522804,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,69.12174468087504,55.33900696867587
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,16,16.66,72.37525174554456,69.48810692515964,72.97494187003466,64.07997242841402,20.663113809838443,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,72.06810176078174,69.18095694039683
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,17,17.64,73.82844902673028,72.6212656671423,74.19153569847768,63.2335170557017,20.077681398291936,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,73.52129904196747,72.31411568237948
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,18,18.78,80.795238790204,78.025567009795,80.88585357611137,64.03477253436589,13.214336168934924,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,80.48808880544118,77.71841702503218
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,19,19.8,82.45925899394152,81.85769456984401,82.5426547754283,65.33462132441174,11.548893397898468,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,82.1521090091787,81.5505445850812
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,20,20.96,78.94705524342132,76.60331641233627,79.30023454414443,68.22695086482429,13.832554477407008,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,78.6399052586585,76.29616642757345
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,21,22.2,78.24207346908035,75.22041183192061,78.48998600198613,65.93176109150072,15.19042008709318,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,77.93492348431754,74.9132618471578
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,22,23.1,72.41467082603023,72.81087575203138,73.18714461863122,65.30762559630173,20.75145083435097,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,72.10752084126742,72.50372576726856
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,23,24.34,79.89758954264965,76.97870197081673,80.04723594667291,65.34544733316764,13.874786229891942,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,79.59043955788684,76.67155198605391
FR_0716_SHUTTLE_900_R1,2026-07-16,换26号嵌套油缸 + 西港梭阀 + 老控制器,0716西港梭阀R1,900,900rpm-1,24,25.24,71.6983854040904,71.84400808441467,73.17943745254237,67.78779598272689,19.79451250555575,C:\Users\admin\Documents\Codex\2026-07-13\yi-j\work\hpdi_followup_v3\wav\FR_0716_SHUTTLE_900_R1.wav,71.39123541932759,71.53685809965185
